Accident_ID,Date,State,City,Latitude,Longitude,Severity,Weather,Visibility_km,Temperature_C,Traffic_Signal,Time_of_Day
428,2023-01-18 19:00:00,Delhi,Kochi,23.187965248359276,78.66264301430617,1,Fog,4.5,35.6,No,Evening
429,2023-01-18 20:00:00,Delhi,New Delhi,16.9947968490108,79.24869648385008,1,Rain,5.4,29.1,Yes,Night
430,2023-01-18 21:00:00,Maharashtra,Bengaluru,23.534211139103625,72.09725417181909,2,Clear,7.2,19.5,Yes,Morning
431,2023-01-18 22:00:00,Karnataka,Bengaluru,9.307323151287704,77.39215935247034,2,Rain,9.1,17.5,No,Evening
432,2023-01-18 23:00:00,Tamil Nadu,New Delhi,17.751423873467687,72.41468639295783,1,Fog,1.8,16.4,Yes,Night
433,2023-01-19 00:00:00,Maharashtra,Mumbai,8.672272003665652,76.39086932061885,1,Clear,1.0,31.7,No,Afternoon
434,2023-01-19 01:00:00,Kerala,New Delhi,9.25306406910709,74.30106183234943,1,Mist,0.7,35.2,Yes,Morning
435,2023-01-19 02:00:00,Maharashtra,Mumbai,26.12874906688822,74.45421279617713,2,Clear,1.9,27.7,No,Night
436,2023-01-19 03:00:00,Maharashtra,New Delhi,10.784907422351903,74.82366802761885,1,Mist,6.8,16.4,Yes,Afternoon
437,2023-01-19 04:00:00,Karnataka,New Delhi,18.64841364550434,76.97033959239688,2,Clear,7.4,28.4,No,Evening
438,2023-01-19 05:00:00,Kerala,Chennai,16.221912052014133,74.67239972535015,1,Fog,8.0,38.4,Yes,Morning
439,2023-01-19 06:00:00,Maharashtra,Bengaluru,14.946866525176853,77.86159240472224,3,Fog,2.8,29.9,Yes,Night
440,2023-01-19 07:00:00,Tamil Nadu,New Delhi,25.99666691374545,75.23621908459096,3,Clear,3.4,35.2,No,Evening
441,2023-01-19 08:00:00,Tamil Nadu,New Delhi,8.43646793550979,72.54682560247967,1,Rain,5.1,35.0,Yes,Afternoon
442,2023-01-19 09:00:00,Delhi,Kochi,21.275793723511782,78.27007873987286,1,Fog,1.1,38.3,No,Afternoon
443,2023-01-19 10:00:00,Kerala,Bengaluru,27.267888684271007,74.28606659674165,2,Mist,6.3,34.3,No,Night
444,2023-01-19 11:00:00,Kerala,Kochi,19.20336366923684,75.4621350367941,1,Mist,9.8,33.7,Yes,Afternoon
445,2023-01-19 12:00:00,Delhi,Bengaluru,26.736449240661837,77.48355106577522,2,Cloudy,3.9,20.9,Yes,Morning
446,2023-01-19 13:00:00,Maharashtra,Kochi,9.045157585720474,74.6596492571897,3,Mist,7.7,16.5,Yes,Night
447,2023-01-19 14:00:00,Kerala,New Delhi,16.375866381483227,72.45268524917373,2,Cloudy,5.3,27.9,Yes,Evening
448,2023-01-19 15:00:00,Tamil Nadu,New Delhi,13.203155819241022,74.99136837610251,3,Clear,1.7,18.1,No,Night
449,2023-01-19 16:00:00,Tamil Nadu,Chennai,22.616419299614595,79.55558866155442,1,Clear,6.0,39.1,Yes,Night
450,2023-01-19 17:00:00,Karnataka,Kochi,27.625941809944933,77.13387517838846,1,Clear,3.3,22.2,Yes,Evening
451,2023-01-19 18:00:00,Kerala,Mumbai,13.130601248884956,77.37183318933765,3,Rain,0.8,36.3,Yes,Afternoon
452,2023-01-19 19:00:00,Maharashtra,Chennai,21.08349202948149,77.05825722910112,1,Rain,6.5,24.7,No,Evening
453,2023-01-19 20:00:00,Delhi,Kochi,11.961952655194803,73.59193711167549,2,Cloudy,8.7,23.1,Yes,Morning
454,2023-01-19 21:00:00,Delhi,Kochi,19.306605091432196,75.34667091281824,1,Mist,3.8,38.4,No,Afternoon
455,2023-01-19 22:00:00,Maharashtra,Chennai,17.278649733766724,78.00751838690654,1,Mist,4.2,24.1,Yes,Night
456,2023-01-19 23:00:00,Karnataka,New Delhi,27.44010659263074,72.81098318042527,4,Clear,9.0,24.8,No,Afternoon
457,2023-01-20 00:00:00,Delhi,Kochi,20.170545453929332,74.2228222087177,1,Fog,8.2,17.7,Yes,Afternoon
458,2023-01-20 01:00:00,Kerala,New Delhi,14.990127441736377,74.21055286772683,4,Rain,7.3,31.8,Yes,Morning
459,2023-01-20 02:00:00,Karnataka,Chennai,10.281915697758667,75.45615142075604,4,Rain,2.9,22.2,No,Afternoon
460,2023-01-20 03:00:00,Kerala,New Delhi,11.02493657469869,79.84294992753748,3,Clear,9.1,29.6,Yes,Afternoon
461,2023-01-20 04:00:00,Tamil Nadu,Bengaluru,12.506338599024701,72.54002037347058,2,Rain,2.0,29.8,Yes,Afternoon
462,2023-01-20 05:00:00,Karnataka,Mumbai,13.01933322680596,76.14960795504476,2,Clear,6.5,33.0,Yes,Night
463,2023-01-20 06:00:00,Delhi,Kochi,25.012321156822757,73.43491745609768,3,Cloudy,0.8,33.6,No,Afternoon
464,2023-01-20 07:00:00,Karnataka,Mumbai,19.224455765650497,79.76541236327796,1,Mist,6.6,27.9,Yes,Evening
465,2023-01-20 08:00:00,Karnataka,New Delhi,18.467818227487328,72.90642803781971,2,Fog,3.1,23.3,No,Afternoon
466,2023-01-20 09:00:00,Karnataka,Kochi,10.29537743738435,75.22880801889274,2,Mist,4.8,35.9,No,Morning
467,2023-01-20 10:00:00,Karnataka,New Delhi,25.2027938669887,77.90307987867685,2,Mist,3.8,22.7,No,Afternoon
468,2023-01-20 11:00:00,Kerala,Bengaluru,22.456286064169674,77.63643542421956,2,Cloudy,2.1,27.7,Yes,Afternoon
469,2023-01-20 12:00:00,Tamil Nadu,Chennai,9.353367238000033,75.38182909515146,1,Rain,6.4,25.0,No,Night
470,2023-01-20 13:00:00,Maharashtra,Kochi,22.156701944595373,74.77219334362175,2,Fog,8.9,36.4,No,Evening
471,2023-01-20 14:00:00,Karnataka,Bengaluru,18.870764346852923,75.18089902842297,3,Rain,9.6,25.8,Yes,Afternoon
472,2023-01-20 15:00:00,Delhi,Bengaluru,9.634506914935566,74.11421010526911,1,Mist,2.3,24.7,No,Evening
473,2023-01-20 16:00:00,Karnataka,Kochi,17.16601283057313,73.6426635096544,4,Clear,7.3,32.2,No,Morning
474,2023-01-20 17:00:00,Delhi,New Delhi,17.69392574260094,75.86431758047112,2,Mist,6.8,30.1,Yes,Night
475,2023-01-20 18:00:00,Kerala,Bengaluru,11.315490803265515,74.14827004854087,3,Rain,3.8,17.7,Yes,Evening
476,2023-01-20 19:00:00,Delhi,Mumbai,26.913962940005646,74.299693319178,2,Mist,0.7,27.7,No,Night
477,2023-01-20 20:00:00,Maharashtra,Bengaluru,24.99950742961324,77.25404850779645,3,Clear,7.1,33.4,Yes,Afternoon
478,2023-01-20 21:00:00,Tamil Nadu,New Delhi,21.380446746582166,79.74829865359914,1,Cloudy,9.5,39.8,Yes,Morning
479,2023-01-20 22:00:00,Delhi,New Delhi,17.245911220012143,76.829097604475,3,Rain,6.5,30.7,Yes,Night
480,2023-01-20 23:00:00,Delhi,Mumbai,16.23531083169017,72.61583573651973,1,Mist,4.6,24.3,No,Afternoon
481,2023-01-21 00:00:00,Tamil Nadu,Bengaluru,21.019469343019082,72.60466891083253,3,Rain,5.5,20.7,No,Evening
482,2023-01-21 01:00:00,Maharashtra,New Delhi,18.90863738813811,79.61138576676453,4,Cloudy,2.4,36.8,Yes,Morning
483,2023-01-21 02:00:00,Karnataka,Kochi,9.245462117637713,74.37832632245866,1,Mist,7.6,35.4,No,Morning
484,2023-01-21 03:00:00,Delhi,Chennai,18.250052975406632,72.7365358886598,1,Mist,7.6,20.8,Yes,Evening
485,2023-01-21 04:00:00,Tamil Nadu,Chennai,24.12807234465679,76.79235669720305,3,Rain,1.9,20.0,Yes,Evening
486,2023-01-21 05:00:00,Kerala,Chennai,17.184797551939162,76.98919022632212,1,Rain,8.8,32.9,Yes,Morning
487,2023-01-21 06:00:00,Tamil Nadu,Bengaluru,9.039131551085369,77.18803856094951,3,Clear,3.1,22.9,Yes,Night
488,2023-01-21 07:00:00,Kerala,Mumbai,23.725563987680662,74.13921622286033,1,Cloudy,9.8,22.7,Yes,Morning
489,2023-01-21 08:00:00,Maharashtra,New Delhi,12.027275642719488,72.1208854737158,1,Clear,4.1,18.8,No,Evening
490,2023-01-21 09:00:00,Karnataka,Kochi,13.172416697760776,79.72012295563577,4,Mist,2.2,21.6,No,Night
491,2023-01-21 10:00:00,Tamil Nadu,Kochi,11.294127068645917,74.00714436552882,2,Rain,3.8,25.7,No,Afternoon
492,2023-01-21 11:00:00,Delhi,Bengaluru,14.60430129742995,77.40821030442038,3,Mist,4.7,33.3,No,Morning
493,2023-01-21 12:00:00,Maharashtra,Chennai,23.1350301137727,77.65303895902967,1,Mist,1.2,23.4,Yes,Evening
494,2023-01-21 13:00:00,Tamil Nadu,Bengaluru,18.387717190078746,76.88005933663588,2,Fog,6.0,23.2,Yes,Afternoon
495,2023-01-21 14:00:00,Delhi,Mumbai,12.097625483014252,74.50325915370918,2,Fog,6.2,22.1,No,Morning
496,2023-01-21 15:00:00,Tamil Nadu,Mumbai,25.556601563040818,74.16877003011253,2,Mist,7.5,27.0,No,Morning
497,2023-01-21 16:00:00,Kerala,New Delhi,25.591637099030585,76.78134626162162,2,Rain,0.8,19.5,Yes,Night
498,2023-01-21 17:00:00,Tamil Nadu,New Delhi,25.41156850092014,78.92876506889353,2,Mist,5.6,27.1,Yes,Evening
499,2023-01-21 18:00:00,Tamil Nadu,Mumbai,12.775924227630785,79.57386983138717,2,Fog,1.0,32.6,Yes,Afternoon
500,2023-01-21 19:00:00,Tamil Nadu,Mumbai,17.02478688361976,72.84724643523006,1,Rain,7.2,15.7,No,Morning
501,2023-01-21 20:00:00,Maharashtra,Mumbai,27.699793122817503,73.23862890078176,3,Mist,1.0,15.2,Yes,Night
502,2023-01-21 21:00:00,Tamil Nadu,Bengaluru,23.440249526199807,79.55789007026463,1,Cloudy,9.2,16.9,Yes,Afternoon
503,2023-01-21 22:00:00,Delhi,Mumbai,8.543348424511196,77.89228182667834,2,Cloudy,7.2,28.4,No,Afternoon
504,2023-01-21 23:00:00,Kerala,Kochi,9.304091825209841,79.06395059863819,1,Mist,5.3,36.4,No,Morning
505,2023-01-22 00:00:00,Kerala,Chennai,17.278627536246656,73.62106107308274,2,Rain,4.7,15.1,No,Afternoon
506,2023-01-22 01:00:00,Tamil Nadu,Mumbai,26.184404117231203,76.70068696887522,3,Mist,1.7,38.4,Yes,Morning
507,2023-01-22 02:00:00,Maharashtra,Chennai,18.774035959054284,77.60911675533978,1,Mist,3.3,17.7,Yes,Night
508,2023-01-22 03:00:00,Maharashtra,Bengaluru,17.956250160685805,77.44089508357578,1,Fog,8.8,36.0,No,Night
509,2023-01-22 04:00:00,Delhi,Chennai,10.10947399913261,75.26521352693358,1,Cloudy,9.1,27.1,Yes,Afternoon
510,2023-01-22 05:00:00,Tamil Nadu,Bengaluru,21.135602094485883,72.12315913353046,2,Fog,0.5,31.5,Yes,Morning
511,2023-01-22 06:00:00,Kerala,Kochi,24.44206321200451,76.6634084544341,3,Fog,6.1,27.8,Yes,Evening
512,2023-01-22 07:00:00,Maharashtra,Bengaluru,15.608400150151247,74.02481231343687,1,Mist,7.3,26.9,No,Night
513,2023-01-22 08:00:00,Tamil Nadu,Bengaluru,23.51223701850655,75.60203396914312,3,Fog,6.4,35.9,No,Morning
514,2023-01-22 09:00:00,Maharashtra,New Delhi,27.289533078016234,79.66064812067054,1,Cloudy,1.3,33.9,Yes,Morning
515,2023-01-22 10:00:00,Maharashtra,Mumbai,12.075329182553782,75.19228254113948,2,Fog,2.6,27.1,Yes,Morning
516,2023-01-22 11:00:00,Kerala,Mumbai,18.466592623894826,78.71841285331541,4,Cloudy,2.9,17.8,Yes,Afternoon
517,2023-01-22 12:00:00,Karnataka,Kochi,13.742759161691511,73.50832484599401,1,Fog,8.4,17.9,Yes,Evening
518,2023-01-22 13:00:00,Delhi,Kochi,23.857088380676785,77.37968398420023,2,Cloudy,4.9,35.0,No,Afternoon
519,2023-01-22 14:00:00,Delhi,Mumbai,19.55186731762315,79.81605563551155,1,Fog,5.1,28.2,No,Night
520,2023-01-22 15:00:00,Kerala,New Delhi,20.691648351006073,72.8151448069835,1,Fog,9.4,27.0,Yes,Afternoon
521,2023-01-22 16:00:00,Maharashtra,Mumbai,23.958283192317882,72.06655953781754,1,Rain,6.6,32.0,Yes,Morning
522,2023-01-22 17:00:00,Tamil Nadu,New Delhi,15.919409453249099,75.46866234106092,1,Cloudy,9.0,36.5,No,Afternoon
523,2023-01-22 18:00:00,Maharashtra,Kochi,26.301801368140865,72.74100386441094,2,Cloudy,4.8,30.7,Yes,Morning
524,2023-01-22 19:00:00,Kerala,Chennai,18.6605773449228,77.98707479740985,2,Cloudy,1.9,34.1,No,Evening
525,2023-01-22 20:00:00,Delhi,Kochi,11.15909645670696,79.31638931078847,2,Clear,9.3,34.1,Yes,Afternoon
526,2023-01-22 21:00:00,Maharashtra,Kochi,21.917982363376048,75.47216778167007,1,Fog,4.9,23.9,No,Afternoon
527,2023-01-22 22:00:00,Delhi,Bengaluru,23.86522700876509,74.06969313724353,1,Cloudy,2.2,21.9,Yes,Afternoon
528,2023-01-22 23:00:00,Tamil Nadu,Bengaluru,14.335233541350533,75.47522655205287,2,Clear,3.4,35.0,Yes,Morning
529,2023-01-23 00:00:00,Delhi,Bengaluru,25.14358513997506,77.78758254280001,4,Rain,1.0,24.4,No,Morning
530,2023-01-23 01:00:00,Delhi,Bengaluru,26.122865095315326,72.07243329264297,1,Cloudy,4.9,37.6,No,Afternoon
531,2023-01-23 02:00:00,Karnataka,New Delhi,13.538089747556178,76.71563191587758,3,Cloudy,8.6,16.7,Yes,Afternoon
532,2023-01-23 03:00:00,Karnataka,Mumbai,27.67042945430444,76.90633347909903,2,Clear,9.4,16.5,Yes,Evening
533,2023-01-23 04:00:00,Karnataka,Chennai,10.814230560975169,77.10150597516748,2,Fog,9.4,38.2,No,Evening
534,2023-01-23 05:00:00,Delhi,Kochi,12.0403133680498,73.93617663984702,2,Rain,1.7,31.2,No,Night
535,2023-01-23 06:00:00,Kerala,New Delhi,11.684496784760523,77.71242178702501,1,Cloudy,4.1,24.5,Yes,Evening
536,2023-01-23 07:00:00,Delhi,Chennai,25.87979420015741,72.73113189065421,1,Fog,0.8,33.9,Yes,Evening
537,2023-01-23 08:00:00,Kerala,New Delhi,21.085851046499236,73.59416269173441,2,Rain,8.6,31.8,No,Evening
538,2023-01-23 09:00:00,Kerala,New Delhi,11.042085664445457,79.01976037323585,1,Mist,3.9,28.3,No,Morning
539,2023-01-23 10:00:00,Karnataka,Kochi,16.806468367366982,77.90978520581253,4,Mist,6.5,17.5,No,Evening
540,2023-01-23 11:00:00,Maharashtra,Mumbai,20.30596050139604,72.10996443209076,2,Rain,7.3,35.3,No,Evening
541,2023-01-23 12:00:00,Tamil Nadu,Bengaluru,9.669281699787666,73.9870100829584,1,Clear,4.6,36.7,No,Afternoon
542,2023-01-23 13:00:00,Karnataka,Mumbai,25.648327368146774,73.71525186394531,3,Rain,3.4,19.3,Yes,Morning
543,2023-01-23 14:00:00,Karnataka,Kochi,24.072070708830704,74.16645062429578,1,Rain,9.6,36.3,Yes,Night
544,2023-01-23 15:00:00,Maharashtra,Kochi,18.104135471532764,73.9804781622391,2,Clear,9.7,36.9,No,Night
545,2023-01-23 16:00:00,Tamil Nadu,Kochi,27.342532305183408,72.50021036594276,2,Clear,3.2,28.7,Yes,Evening
546,2023-01-23 17:00:00,Delhi,Chennai,16.35521958550199,75.67152413277456,4,Fog,5.1,31.4,Yes,Night
547,2023-01-23 18:00:00,Delhi,Mumbai,27.682206380729955,77.86186779828932,3,Fog,9.7,24.6,No,Night
548,2023-01-23 19:00:00,Karnataka,Mumbai,21.35839997607254,76.85385379773949,2,Clear,0.5,22.0,Yes,Night
549,2023-01-23 20:00:00,Tamil Nadu,New Delhi,20.69342546507883,77.38297334878465,2,Mist,4.4,33.0,Yes,Evening
550,2023-01-23 21:00:00,Karnataka,New Delhi,11.3190979059157,72.64919342828992,4,Mist,1.5,36.5,Yes,Night
551,2023-01-23 22:00:00,Kerala,New Delhi,25.63855516609288,79.61192568141429,1,Rain,5.3,31.4,No,Evening
552,2023-01-23 23:00:00,Karnataka,Kochi,16.549793758412303,78.7079346707442,1,Cloudy,0.7,27.8,No,Afternoon
553,2023-01-24 00:00:00,Karnataka,Mumbai,11.244668115649587,78.44072254796531,1,Rain,4.4,19.0,Yes,Afternoon
554,2023-01-24 01:00:00,Delhi,Kochi,8.25215039951518,78.58387044033414,1,Rain,2.6,16.3,Yes,Night
555,2023-01-24 02:00:00,Delhi,Chennai,19.19511367276765,79.46168406506209,2,Cloudy,5.6,26.1,Yes,Afternoon
556,2023-01-24 03:00:00,Delhi,New Delhi,18.547992442453527,76.35403172890958,2,Clear,10.0,16.2,Yes,Evening
557,2023-01-24 04:00:00,Kerala,Kochi,22.387072447383172,73.602256142941,2,Mist,8.1,29.2,Yes,Afternoon
558,2023-01-24 05:00:00,Delhi,Kochi,25.805161060356042,76.93426886282033,1,Rain,8.5,24.6,Yes,Night
559,2023-01-24 06:00:00,Tamil Nadu,Chennai,9.58813169286059,77.94305194934351,3,Cloudy,6.5,33.9,No,Evening
560,2023-01-24 07:00:00,Maharashtra,Bengaluru,22.629929806807247,77.90333914683221,1,Fog,0.9,22.6,Yes,Morning
561,2023-01-24 08:00:00,Tamil Nadu,Mumbai,11.748238881951645,76.17159219333504,2,Rain,2.5,29.8,Yes,Evening
562,2023-01-24 09:00:00,Tamil Nadu,Bengaluru,25.163541063143278,72.54766975466862,2,Mist,9.3,28.4,No,Afternoon
563,2023-01-24 10:00:00,Delhi,New Delhi,24.38127027723312,74.96890350744103,1,Clear,4.0,15.1,Yes,Morning
564,2023-01-24 11:00:00,Maharashtra,Kochi,18.815875099710887,79.36613286770685,1,Rain,1.5,16.8,Yes,Evening
565,2023-01-24 12:00:00,Maharashtra,Chennai,22.20485597246623,76.67559127805941,1,Rain,7.2,22.3,Yes,Morning
566,2023-01-24 13:00:00,Maharashtra,Chennai,14.287002263674967,76.3066555460457,3,Cloudy,3.3,37.1,Yes,Morning
567,2023-01-24 14:00:00,Kerala,Mumbai,17.42335797865629,74.15082811505755,4,Fog,3.1,18.7,No,Morning
568,2023-01-24 15:00:00,Delhi,Bengaluru,24.432737954209433,74.94759135933263,2,Fog,10.0,32.8,Yes,Evening
569,2023-01-24 16:00:00,Maharashtra,Mumbai,17.185303943464277,79.16276871322535,1,Clear,8.7,39.3,No,Afternoon
570,2023-01-24 17:00:00,Kerala,Kochi,15.155965306508836,77.33170438021469,2,Mist,4.4,34.8,Yes,Evening
571,2023-01-24 18:00:00,Karnataka,Mumbai,17.884248945006,78.29909621401866,3,Clear,9.8,21.1,Yes,Afternoon
572,2023-01-24 19:00:00,Karnataka,Chennai,24.56498504874437,75.63476338454124,3,Rain,6.7,37.7,No,Evening
573,2023-01-24 20:00:00,Kerala,Chennai,14.704160947417455,77.04197775564927,1,Rain,7.5,17.3,Yes,Evening
574,2023-01-24 21:00:00,Kerala,New Delhi,11.475231862714876,73.98706886994566,1,Fog,0.8,26.7,No,Evening
575,2023-01-24 22:00:00,Delhi,New Delhi,22.240280406615614,77.6436866422679,3,Mist,1.7,37.2,No,Afternoon
576,2023-01-24 23:00:00,Delhi,Kochi,24.519564254161637,75.4208106696267,1,Cloudy,6.5,31.0,No,Evening
577,2023-01-25 00:00:00,Karnataka,Bengaluru,10.012749570470667,75.54036411851797,1,Mist,9.0,25.3,Yes,Morning
578,2023-01-25 01:00:00,Maharashtra,Mumbai,12.797482255118894,77.19457859661506,1,Rain,6.4,22.3,Yes,Evening
579,2023-01-25 02:00:00,Karnataka,Kochi,10.839439795219878,79.49024497175141,2,Cloudy,1.8,24.4,Yes,Morning
580,2023-01-25 03:00:00,Maharashtra,New Delhi,14.958828231643333,72.51205077286897,3,Mist,1.6,27.7,Yes,Night
581,2023-01-25 04:00:00,Maharashtra,Mumbai,17.007019578108252,78.59794589877606,4,Mist,8.5,23.0,No,Night
582,2023-01-25 05:00:00,Delhi,New Delhi,22.976526739266127,74.33906488329754,2,Cloudy,1.8,39.2,Yes,Afternoon
583,2023-01-25 06:00:00,Tamil Nadu,Mumbai,21.02295169763348,75.55135563605103,2,Rain,5.4,38.3,Yes,Afternoon
584,2023-01-25 07:00:00,Tamil Nadu,Bengaluru,20.418571349568623,72.17530663020007,1,Mist,0.9,36.8,No,Night
585,2023-01-25 08:00:00,Kerala,Kochi,15.047498932193088,74.4083686226745,2,Cloudy,1.3,25.5,No,Evening
586,2023-01-25 09:00:00,Delhi,Mumbai,24.8289510616952,76.02104994104104,1,Rain,6.9,32.3,Yes,Evening
587,2023-01-25 10:00:00,Maharashtra,Chennai,17.42574334796329,72.44940861877951,2,Cloudy,7.0,37.6,No,Evening
588,2023-01-25 11:00:00,Tamil Nadu,Chennai,27.58209876030309,75.92876583506532,1,Cloudy,3.7,36.3,No,Night
589,2023-01-25 12:00:00,Maharashtra,Mumbai,20.682842765914735,79.41688503086742,1,Mist,2.5,25.4,No,Morning
590,2023-01-25 13:00:00,Tamil Nadu,Mumbai,10.525294831290054,72.84314574486244,1,Rain,8.2,17.8,No,Afternoon
591,2023-01-25 14:00:00,Tamil Nadu,Mumbai,21.52355124150868,78.11552582460403,1,Mist,2.6,16.9,No,Morning
592,2023-01-25 15:00:00,Tamil Nadu,Chennai,14.50208030863398,75.27736842700794,1,Clear,5.6,29.4,Yes,Night
593,2023-01-25 16:00:00,Delhi,Chennai,21.72654393372195,77.2413897161947,1,Clear,9.7,31.1,Yes,Morning
594,2023-01-25 17:00:00,Karnataka,Mumbai,9.392822963248115,74.08189278388184,4,Rain,1.9,36.2,Yes,Evening
595,2023-01-25 18:00:00,Maharashtra,New Delhi,11.497628743519188,73.27593810033086,2,Cloudy,9.4,22.3,Yes,Evening
596,2023-01-25 19:00:00,Delhi,New Delhi,25.114745178115726,73.28370091416981,2,Mist,2.2,19.2,Yes,Morning
597,2023-01-25 20:00:00,Delhi,Bengaluru,12.543591140470298,72.56393556514516,3,Mist,5.9,24.5,Yes,Night
598,2023-01-25 21:00:00,Delhi,Kochi,24.7408225048588,73.48517363920995,4,Rain,4.1,23.8,Yes,Morning
599,2023-01-25 22:00:00,Delhi,New Delhi,13.585521769088208,77.31375507991174,2,Rain,9.7,18.3,No,Evening
600,2023-01-25 23:00:00,Delhi,Chennai,20.857638201174154,79.05352489474807,3,Clear,3.1,31.8,Yes,Evening
601,2023-01-26 00:00:00,Kerala,New Delhi,21.88301147019662,78.51300548472929,1,Fog,4.3,27.7,Yes,Night
602,2023-01-26 01:00:00,Maharashtra,Bengaluru,18.25309506290106,77.48107447899588,1,Rain,9.8,33.0,Yes,Morning
603,2023-01-26 02:00:00,Delhi,Bengaluru,14.106213533934625,72.88345490728882,2,Fog,5.6,23.8,No,Evening
604,2023-01-26 03:00:00,Maharashtra,Kochi,12.252887527421922,74.3134995703676,2,Rain,5.3,23.1,Yes,Evening
605,2023-01-26 04:00:00,Kerala,New Delhi,8.663787091248524,74.47845500257975,2,Cloudy,2.9,26.8,Yes,Morning
606,2023-01-26 05:00:00,Kerala,Chennai,14.078928024814477,73.99965557118097,1,Cloudy,7.2,36.9,No,Morning
607,2023-01-26 06:00:00,Maharashtra,Chennai,21.063255810625662,76.12004527767779,1,Clear,0.6,16.0,Yes,Afternoon
608,2023-01-26 07:00:00,Tamil Nadu,Mumbai,26.766096368969652,76.28443051903739,2,Clear,1.0,35.1,Yes,Night
609,2023-01-26 08:00:00,Karnataka,Chennai,25.42408964526104,74.85508780136888,1,Fog,6.2,24.2,No,Night
610,2023-01-26 09:00:00,Tamil Nadu,Kochi,23.321295530706053,74.83031326989149,2,Rain,3.7,36.4,Yes,Morning
611,2023-01-26 10:00:00,Tamil Nadu,Kochi,23.768946865065974,78.62844478324865,2,Mist,9.6,35.1,No,Night
612,2023-01-26 11:00:00,Tamil Nadu,Chennai,21.299698069519906,78.31434278655749,3,Clear,9.1,23.7,Yes,Evening
613,2023-01-26 12:00:00,Delhi,Chennai,13.20573715132006,74.46236665344597,3,Mist,7.3,32.3,Yes,Morning
614,2023-01-26 13:00:00,Kerala,Mumbai,26.143900614116596,79.31030755098607,3,Mist,8.3,19.0,Yes,Morning
615,2023-01-26 14:00:00,Tamil Nadu,Chennai,21.41464623811668,79.62252013602004,2,Rain,6.8,37.4,No,Morning
616,2023-01-26 15:00:00,Kerala,Mumbai,19.2088126196088,74.61394033624033,3,Fog,1.7,25.1,No,Afternoon
617,2023-01-26 16:00:00,Maharashtra,Mumbai,10.219789384269621,74.83539959034444,2,Rain,7.8,26.4,No,Night
618,2023-01-26 17:00:00,Karnataka,Chennai,16.94111087612851,76.04507322737567,1,Clear,2.5,32.6,Yes,Afternoon
619,2023-01-26 18:00:00,Maharashtra,Bengaluru,17.207165424038525,79.52896650026939,1,Mist,3.6,35.5,Yes,Evening
620,2023-01-26 19:00:00,Maharashtra,Bengaluru,25.291272190453398,79.0105554651385,1,Rain,8.3,20.9,No,Night
621,2023-01-26 20:00:00,Delhi,Mumbai,18.93296440375577,72.82054370066872,2,Rain,5.6,31.5,No,Afternoon
622,2023-01-26 21:00:00,Karnataka,Chennai,15.608010979408192,75.14184594617133,2,Rain,8.7,24.8,Yes,Morning
623,2023-01-26 22:00:00,Maharashtra,Bengaluru,27.536006570213186,76.42696951799817,3,Clear,2.5,24.2,Yes,Afternoon
624,2023-01-26 23:00:00,Maharashtra,Chennai,10.214411866526314,76.02505978041232,1,Fog,6.3,32.3,Yes,Morning
625,2023-01-27 00:00:00,Karnataka,Chennai,16.450968566238892,73.55090454349514,1,Rain,1.3,24.7,Yes,Afternoon
626,2023-01-27 01:00:00,Karnataka,Chennai,8.840493503428107,78.87053416934523,4,Clear,6.6,23.7,No,Afternoon
627,2023-01-27 02:00:00,Maharashtra,New Delhi,22.798082415338605,77.4155262639747,1,Mist,7.7,35.9,Yes,Afternoon
628,2023-01-27 03:00:00,Karnataka,Chennai,26.361531043983014,78.70326699881443,2,Cloudy,6.1,17.5,Yes,Morning
629,2023-01-27 04:00:00,Maharashtra,New Delhi,13.600746591009788,78.87011423479578,2,Clear,3.0,31.9,Yes,Afternoon
630,2023-01-27 05:00:00,Maharashtra,Mumbai,25.166833535982416,77.98684682932591,2,Cloudy,0.8,21.2,Yes,Night
631,2023-01-27 06:00:00,Delhi,Bengaluru,13.844364609237955,75.51368480999774,1,Rain,1.6,15.4,Yes,Night
632,2023-01-27 07:00:00,Tamil Nadu,Bengaluru,26.215403232878305,76.88437404012339,1,Rain,6.4,19.2,Yes,Night
633,2023-01-27 08:00:00,Maharashtra,Bengaluru,23.079238071935677,73.28292324895794,1,Clear,9.4,30.2,Yes,Morning
634,2023-01-27 09:00:00,Kerala,Bengaluru,24.09813553682877,77.38916333979927,2,Cloudy,2.5,32.7,No,Morning
635,2023-01-27 10:00:00,Tamil Nadu,Bengaluru,8.360131112009089,73.43402604591425,2,Rain,7.5,15.5,No,Night
636,2023-01-27 11:00:00,Tamil Nadu,Bengaluru,27.25620714148052,77.55159672408125,1,Mist,8.7,15.9,No,Night
637,2023-01-27 12:00:00,Tamil Nadu,Bengaluru,22.533419841406463,73.83678528603176,2,Fog,5.4,37.6,Yes,Night
638,2023-01-27 13:00:00,Delhi,Mumbai,14.095021907722666,72.94041040120176,3,Fog,6.9,16.8,No,Evening
639,2023-01-27 14:00:00,Maharashtra,Chennai,24.58789329717694,73.32227592114366,1,Rain,8.2,37.4,Yes,Night
640,2023-01-27 15:00:00,Delhi,Kochi,13.630423968298599,72.01593708175257,2,Cloudy,3.0,20.7,Yes,Afternoon
641,2023-01-27 16:00:00,Maharashtra,New Delhi,25.455076791322558,77.74991694282824,2,Rain,3.3,33.5,Yes,Evening
